PDB_ID,Uniprot_Name,Ki,IC50,pKd,B_factor,Resolution,Date,Type,EC_number,Uniprot_ID,Uniprot_AC,Species,Reign,TaxId,Class,X,Y,Z,HET_CODE,MW,BSA,CHAIN,SITE_SIZE,NON_STDAA,IFP_LENGTH,ION,COF,IFP_BIT_1,IFP_BIT_2,IFP_BIT_3,IFP_BIT_4,IFP_BIT_5,IFP_BIT_6,IFP_BIT_7,IFP_BIT_8,scPDB_ID,Cavity_4A,Cavity_6A,Cavity_8A,Cavity_12A,Cluster_id,Cluster_size,Subcluster_belongership,Cluster_mean_point_sa,Cluster_tot_entries
3kb1,Nucleotide-binding protein,,,,24.05,2.9,2009-10-19,Mutant,No_EC,O28015_ARCFU,O28015,Archaeoglobus fulgidus,Archaea,2234,No Enzyme,-4.1302,-20.6511,21.0867,ADP,424.177302,89.6321070234,AB,44,0,17,,,8,0,0,7,2,0,0,0,7803,418,472,509,550,,,,,
1vc8,Nudix family protein,,,,8.349,2,2004-03-05,Wild_Type,No_EC,Q75UV1_THETH,Q75UV1,Thermus thermophilus,Bacteria,274,No Enzyme,71.4047,-11.8229,125.3634,5FA,662.1011,71.11395278,B,35,0,18,,,6,2,0,5,1,4,0,0,2262,621,708,712,712,575,1,1,1vc9,2
1vc9,Nudix family protein,,,,13.799,2.3,2004-03-05,Mutant,No_EC,Q75UV1_THETH,Q75UV1,Thermus thermophilus,Bacteria,274,No Enzyme,-45.3068,73.2351,101.4944,ATP,504.1572,78.37422042,A,28,1,17,MG,,7,2,0,3,1,4,0,0,3858,455,563,604,607,575,1,1,1vc9,2
2q3c,O-acetylserine sulfhydrylase,,,,19.505,2.1,2007-05-30,Mutant,2.5.1.47,CYSK_MYCTU,P0A534,Mycobacterium tuberculosis,Bacteria,1773,Enzyme,8.2971,-18.6611,3.3236,ASP_PHE_SER_ILE,479.5035,88.1416328623,A,49,1,27,,,19,0,1,6,0,1,0,0,3009,752,914,958,992,1253,2,2,2q3c,2
2q3d,O-acetylserine sulfhydrylase,,,,14.18,2.2,2007-05-30,Mutant,2.5.1.47,CYSK_MYCTU,P0A534,Mycobacterium tuberculosis,Bacteria,1773,Enzyme,35.9695,13.2334,44.624,PDA,319.2277,99.7751361526,A,53,0,28,,,16,0,0,11,0,1,0,0,3392,249,297,320,354,1253,2,1,2q3d,2
2w4x,O-GlcNAcase BT_4395,,,,11.956,2.42,2008-12-02,Wild_Type,3.2.1.52,OGA_BACTN,Q89ZI2,Bacteroides thetaiotaomicron,Bacteria,818,Enzyme,-8.3624,-10.702,9.399,STZ,265.2206,94.701986755,A,31,0,12,,,9,0,0,2,1,0,0,0,5921,327,459,631,698,1003,1,1,2x0h,5
2vvs,O-GlcNAcase BT_4395,,,,23.71,2.24,2008-06-11,Wild_Type,3.2.1.52,OGA_BACTN,Q89ZI2,Bacteroides thetaiotaomicron,Bacteria,818,Enzyme,-6.1202,-10.1792,7.591,OAN,353.32726,77.7960526316,A,34,0,24,,,16,0,1,3,4,0,0,0,6044,347,452,529,675,1003,1,1,2x0h,5
2wzh,O-GlcNAcase BT_4395,,,,15.604,2.2,2009-11-30,Mutant,3.2.1.52,OGA_BACTN,Q89ZI2,Bacteroides thetaiotaomicron,Bacteria,818,Enzyme,-9.0168,-10.5928,10.1087,NGO,203.19252,98.4732824427,A,29,0,16,,,13,0,0,3,0,0,0,0,7187,178,226,303,388,1003,1,1,2x0h,5
2wzi,O-GlcNAcase BT_4395,,,,7.27,1.9,2009-11-30,Mutant,3.2.1.52,OGA_BACTN,Q89ZI2,Bacteroides thetaiotaomicron,Bacteria,818,Enzyme,-15.4795,3.4441,-0.9875,5FN,221.182983,98.2278481013,A,30,0,17,,,15,0,0,2,0,0,0,0,7188,162,216,313,506,1003,1,1,2x0h,5
2x0h,O-GlcNAcase BT_4395,,,,15.316,2.21,2009-12-08,Wild_Type,3.2.1.52,OGA_BACTN,Q89ZI2,Bacteroides thetaiotaomicron,Bacteria,818,Enzyme,-2.6814,80.1386,66.927,14T,368.257673,85.1179673321,B,33,0,24,,,16,0,2,2,3,1,0,0,7198,266,303,357,394,1003,1,1,2x0h,5
2j62,O-GlcNAcase nagJ,,,,23.151,2.26,2006-09-22,Mutant,3.2.1.52,OGA_CLOP1,Q0TR53,Clostridium perfringens ,Bacteria,195103,Enzyme,31.9322,41.6627,20.2333,GSZ,374.454,99.78017203,AB,46,0,24,,,17,0,0,4,3,0,0,0,3649,361,421,486,536,1004,1,1,2wb5,4
2wb5,O-GlcNAcase nagJ,,,,14.423,2.31,2009-02-20,Mutant,3.2.1.52,OGA_CLOP1,Q0TR53,Clostridium perfringens ,Bacteria,195103,Enzyme,31.5449,41.6551,19.955,VGB,360.42744,99.68,AB,44,0,27,,,18,0,1,3,4,0,1,0,5941,381,448,533,600,1004,1,1,2wb5,4
2vur,O-GlcNAcase nagJ,,,,22.346,2.2,2008-05-29,Wild_Type,3.2.1.52,OGA_CLOP1,Q0TR53,Clostridium perfringens ,Bacteria,195103,Enzyme,32.3454,31.984,22.0549,YX1,267.23648,98.7152034261,AB,34,0,16,,,11,0,0,2,2,0,1,0,6006,334,445,543,617,1004,1,1,2wb5,4
2x0y,O-GlcNAcase nagJ,,,,11.355,2.25,2009-12-18,Wild_Type,3.2.1.52,OGA_CLOP1,Q0TR53,Clostridium perfringens ,Bacteria,195103,Enzyme,2.1842,1.8431,15.053,X0T,254.24256,99.7821350763,AB,35,0,20,,,14,1,2,2,1,0,0,0,7204,276,320,367,577,1004,1,1,2wb5,4
3cbg,O-methyltransferase,,,,12.904,2,2008-02-22,Mutant,2.1.1.,Q55813_SYNY3,Q55813,Synechocystis sp,Bacteria,1148,Enzyme,-28.4467,7.1867,4.8563,SAH,384.411,91.1116879725,A,49,1,25,MG,,16,0,0,4,4,0,1,0,2483,293,297,297,297,1142,2,2,3cbg,3
3i53,O-methyltransferase,,,,17.716,2.08,2009-07-03,Wild_Type,2.1.1.,Q84HC8_STRCZ,Q84HC8,Streptomyces carzinostaticus subsp,Bacteria,167636,Enzyme,13.7979,21.1671,-26.1434,SAH,384.4108,97.0149253731,A,48,0,24,,,15,1,2,2,4,0,0,0,7397,378,421,438,448,1142,2,1,3i53,3
3i58,O-methyltransferase,,,,31.383,2.69,2009-07-03,Wild_Type,2.1.1.,Q84HC8_STRCZ,Q84HC8,Streptomyces carzinostaticus subsp,Bacteria,167636,Enzyme,-44.8783,12.9564,-32.2592,SAH,384.4108,98.0132450331,A,48,0,23,,,15,1,2,2,3,0,0,0,7398,438,560,661,752,1142,2,1,3i53,3
3duw,"O-methyltransferase, putative",,,,5.026,1.2,2008-07-18,Wild_Type,2.1.1.,Q739U3_BACC1,Q739U3,Bacillus cereus ,Bacteria,222523,Enzyme,29.7824,40.4824,70.1318,SAH,384.4108,90.8082408875,B,49,0,29,,,17,0,0,5,5,0,2,0,6443,411,617,732,759,,,,,
1qv0,Obelin,,,,4.107,1.1,2003-08-26,Mutant,1.13.12.5,OBL_OBELO,Q27709,Obelia longissima ,Eukaryota,32570,Enzyme,6.6467,5.0435,33.5446,CZH,456.47,100,A,60,0,32,,,23,1,5,3,0,0,0,0,32,435,459,459,459,576,1,1,1el4,3
1el4,Obelin,,,,7.082,1.73,2000-03-13,Wild_Type,No_EC,OBL_OBELO,Q27709,Obelia longissima ,Eukaryota,32570,No Enzyme,26.4871,12.6544,24.4399,CTZ,440.4706,100,A,52,0,33,,,22,1,6,3,1,0,0,0,940,459,469,489,489,576,1,1,1el4,3
2f8p,Obelin,,,,11.907,1.93,2005-12-03,Mutant,No_EC,OBL_OBELO,Q27709,Obelia longissima ,Eukaryota,32570,No Enzyme,7.2833,30.4488,32.8126,CEI,411.4525,97.93051378,A,51,0,25,,,18,0,5,2,0,0,0,0,1992,509,553,556,556,576,1,1,1el4,3
3c7a,Octopine dehydrogenase,,,,8.053,2.1,2008-02-07,Mutant,1.5.1.11,Q9BHM6_PECMA,Q9BHM6,Pecten maximus ,Eukaryota,6579,Enzyme,88.7969,34.6065,53.5679,NAD,662.4172,67.8067777382,A,36,0,15,,,9,1,1,3,1,0,0,0,2945,796,894,914,918,,,,,
3drh,Oligopeptide-binding protein oppA,,,,6.409,1.7,2008-07-11,Mutant,No_EC,A2RJ53_LACLM,A2RJ53,Lactococcus lactis subsp,Bacteria,416870,No Enzyme,-2.5958,18.9922,3.6341,ALA_ALA_ALA_ALA_ALA_ALA,444.48268,59.4202898551,A,33,0,12,,,8,0,0,2,2,0,0,0,6972,330,347,347,384,1005,1,1,3dri,4
3dri,Oligopeptide-binding protein oppA,,,,9.132,1.8,2008-07-11,Mutant,No_EC,A2RJ53_LACLM,A2RJ53,Lactococcus lactis subsp,Bacteria,416870,No Enzyme,-2.5525,19.0894,3.7077,ALA_ALA_SER_ALA_SER_ALA,476.48148,61.7346938776,A,32,0,13,,,8,0,0,2,2,0,1,0,6973,452,465,469,489,1005,1,1,3dri,4
3drj,Oligopeptide-binding protein oppA,,,,6.499,1.5,2008-07-11,Mutant,No_EC,A2RJ53_LACLM,A2RJ53,Lactococcus lactis subsp,Bacteria,416870,No Enzyme,-3.4916,20.3082,4.5342,ALA_HIS_ALA_LYS_ALA,497.56848,67.4390243902,A,36,0,19,,,14,0,0,1,3,0,1,0,6974,286,300,300,317,1005,1,1,3dri,4
3drk,Oligopeptide-binding protein oppA,,,,9.517,1.8,2008-07-11,Mutant,No_EC,A2RJ53_LACLM,A2RJ53,Lactococcus lactis subsp,Bacteria,416870,No Enzyme,-2.0682,19.432,4.2122,SER_PHE_ALA_ASN_GLY,495.50624,65.3992395437,A,35,0,14,,,11,0,0,1,2,0,0,0,6975,283,293,293,327,1005,1,1,3dri,4
3mg1,Orange carotenoid-binding protein,,,,9.893,1.65,2010-04-05,Mutant,No_EC,OCP_SYNY3,P74102,Synechocystis sp,Bacteria,1148,No Enzyme,-21.2275,59.4343,22.2462,ECH,550.85616,98.1167608286,A,87,0,33,,,32,0,0,1,0,0,0,0,8257,779,847,887,955,1356,1,1,3mg3,3
3mg2,Orange carotenoid-binding protein,,,,15.227,2.65,2010-04-05,Mutant,No_EC,OCP_SYNY3,P74102,Synechocystis sp,Bacteria,1148,No Enzyme,-20.3397,-12.3909,17.3126,ECH,550.85616,97.7464788732,B,87,0,31,,,30,0,0,1,0,0,0,0,8258,799,907,992,1090,1356,1,1,3mg3,3
3mg3,Orange carotenoid-binding protein,,,,15.332,1.7,2010-04-05,Mutant,No_EC,OCP_SYNY3,P74102,Synechocystis sp,Bacteria,1148,No Enzyme,-21.0826,36.3902,16.9715,ECH,550.85616,97.8640776699,B,86,0,34,,,33,0,0,1,0,0,0,0,8259,735,860,972,1174,1356,1,1,3mg3,3
2oze,ORF delta,,,,11.182,1.83,2007-02-26,Wild_Type,No_EC,Q57280_STRPY,Q57280,Streptococcus pyogenes,Bacteria,1314,No Enzyme,31.5723,31.9563,12.4393,AGS,519.215,77.8934844646,A,42,1,23,MG,,11,0,1,8,1,1,0,1,1470,320,408,502,641,,,,,
2wop,Orf15,,,,7.222,1.7,2009-07-27,Wild_Type,No_EC,Q8KRB4_STRCL,Q8KRB4,Streptomyces clavuligerus,Bacteria,1901,No Enzyme,-15.6524,-1.581,21.1487,ARG,175.2089,89.2388451444,A,26,0,10,,,6,0,0,1,3,0,0,0,7117,168,243,357,432,,,,,
3lus,"Organic hydroperoxide resistance protein, putative",,,,7.338,1.96,2010-02-18,Mutant,No_EC,Q9KKU4_VIBCH,Q9KKU4,Vibrio cholerae,Bacteria,666,No Enzyme,-8.9539,1.2145,15.6537,MCO,216.27736,96.2025316456,AB,34,0,13,,,13,0,0,0,0,0,0,0,8164,263,330,418,546,,,,,
1w5s,Origin recognition complex subunit 2 Orc2,,,,18.44,2.4,2004-08-09,Wild_Type,No_EC,Q9YFU8_AERPE,Q9YFU8,Aeropyrum pernix,Archaea,56636,No Enzyme,12.0801,79.0146,47.851,ADP,425.1852,97.15402431,A,44,0,23,,,10,0,1,9,1,2,0,0,4262,347,364,367,367,,,,,
2oat,Ornithine aminotransferase,,,,9.157,1.95,1998-05-07,Wild_Type,2.6.1.13,OAT_HUMAN,P04181,Homo sapiens ,Eukaryota,9606,Enzyme,54.5294,27.9491,5.9108,PFM,373.2751,98.40551771,AB,55,0,24,,,15,0,0,6,2,1,0,0,2097,371,401,421,529,577,1,1,1gbn,3
2can,Ornithine aminotransferase,,,,11.997,2.3,1997-05-29,Wild_Type,2.6.1.13,OAT_HUMAN,P04181,Homo sapiens ,Eukaryota,9606,Enzyme,54.64,28.2732,5.8665,CAN_PLP,362.2524,98.9417989418,AB,50,0,22,,,16,0,1,5,2,1,0,0,5599,374,472,570,671,577,1,1,1gbn,3
1gbn,Ornithine aminotransferase,,,,8.913,2.3,1997-05-29,Wild_Type,2.6.1.13,OAT_HUMAN,P04181,Homo sapiens ,Eukaryota,9606,Enzyme,54.2643,27.3628,5.509,GBC_PLP,368.2784,98.0769230769,AB,48,0,20,,,14,0,0,6,0,0,0,0,5603,408,529,583,651,577,1,1,1gbn,3
1oth,Ornithine carbamoyltransferase,,,,8.411,1.85,1998-10-06,Mutant,2.1.3.3,OTC_HUMAN,P00480,Homo sapiens ,Eukaryota,9606,Enzyme,1.1382,2.5673,-22.726,PAO,253.1696,99.34177554,A,36,0,27,,,13,0,0,7,4,2,1,0,1507,209,273,280,327,,,,,
1duv,Ornithine carbamoyltransferase chain I,,,,13.819,1.7,2000-01-18,Wild_Type,2.1.3.3,OTC1_ECOLI,P04391,Escherichia coli ,Bacteria,83333,Enzyme,35.1311,38.2989,4.9738,PSQ,289.227,100,HI,46,0,28,,,14,0,0,8,3,2,1,0,825,189,192,192,192,578,1,1,1duv,2
2otc,Ornithine carbamoyltransferase chain I,,,,8.043,2.8,1997-06-15,Mutant,2.1.3.3,OTC1_ECOLI,P04391,Escherichia coli ,Bacteria,83333,Enzyme,89.9659,7.6678,28.9703,PAO,253.1696,100,HI,44,0,27,,,12,0,0,7,4,3,1,0,5307,192,219,243,243,578,1,1,1duv,2
1u7h,Ornithine cyclodeaminase,,,,5.46,1.8,2004-08-03,Mutant,4.3.1.12,Q88H32_PSEPK,Q88H32,Pseudomonas putida ,Bacteria,160488,Enzyme,-4.6302,33.7075,15.8578,NAD,662.4172,93.02474069,AB,67,0,32,,,20,0,1,8,3,0,0,0,1364,671,820,887,958,,,,,
1omo,Ornithine cyclodeaminase (ArcB),,,,10.9,2.32,2003-02-25,Wild_Type,1.4.1.1,O28608_ARCFU,O28608,Archaeoglobus fulgidus,Archaea,2234,Enzyme,50.3701,7.6819,52.9639,NAD,662.4172,81.02906187,A,57,0,21,,,13,0,1,5,2,0,0,0,4018,671,853,955,992,,,,,
1c4k,"Ornithine decarboxylase, inducible",,,,16.091,2.7,1999-08-26,Mutant,4.1.1.17,DCOR_LACS3,P43099,Lactobacillus sp,Bacteria,1593,Enzyme,85.0487,24.2033,63.8242,GTP,520.1566,75.37672496,A,34,0,17,,,8,0,0,4,2,3,0,0,5096,502,607,668,695,,,,,
2wns,Orotate phosphoribosyltransferase,,,,10.858,1.9,2009-07-19,Wild_Type,2.4.2.10,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,15.7955,25.9386,56.2171,OMP,365.166961,98.4,B,39,0,19,,,9,1,0,8,1,0,0,0,7110,303,317,317,317,,,,,
2ps1,Orotate phosphoribosyltransferase 1,,,,9.055,1.75,2007-05-04,Wild_Type,2.4.2.10,PYRE_YEAST,P13298,Saccharomyces cerevisiae ,Eukaryota,4932,Enzyme,5.0904,3.321,-14.6758,PRP,387.0458,95.6735944125,AB,36,1,19,MG,,5,0,0,9,0,4,0,1,994,374,445,482,482,579,2,1,2ps1,2
2prz,Orotate phosphoribosyltransferase 1,,,,14.207,1.9,2007-05-04,Wild_Type,2.4.2.10,PYRE_YEAST,P13298,Saccharomyces cerevisiae ,Eukaryota,4932,Enzyme,31.8411,34.8468,20.2546,OMP,366.1749,92.5773370985,C,36,0,19,,,9,1,0,7,1,1,0,0,1711,344,448,553,641,579,2,2,2prz,2
2qcf,Orotidine 5'-phosphate decarboxylase,,,,4.189,1.22,2007-06-19,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,13.3097,10.708,37.9201,5FU,341.1638,90.6446855142,A,36,0,19,,,10,0,0,6,2,1,0,0,80,270,290,317,337,580,1,1,3lhw,46
1x1z,Orotidine 5'-phosphate decarboxylase,,,,4.842,1.45,2005-04-15,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,26.1311,-17.5566,38.8174,BMP,339.1727,99.63766149,AB,46,0,21,,,10,0,0,7,3,1,0,0,234,270,303,317,351,580,1,1,3lhw,46
1km4,Orotidine 5'-phosphate decarboxylase,,,,2.794,1.5,2001-12-13,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,40.4493,38.8789,36.8798,00U,323.1733,86.54674777,A,39,0,15,,,8,0,0,5,1,1,0,0,286,324,344,344,344,580,1,1,3lhw,46
1km5,Orotidine 5'-phosphate decarboxylase,,,,4.54,1.5,2001-12-13,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,40.5087,38.7528,36.9172,UP6,324.1614,88.28855292,A,39,0,18,,,9,0,0,6,2,1,0,0,289,259,263,263,276,580,1,1,3lhw,46
1km6,Orotidine 5'-phosphate decarboxylase,,,,5.013,1.5,2001-12-13,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,40.6367,39.063,37.2391,OMP,366.1749,87.36242193,A,41,0,18,,,9,0,0,5,2,2,0,0,290,374,381,381,401,580,1,1,3lhw,46
2qcm,Orotidine 5'-phosphate decarboxylase,,,,11.869,1.67,2007-06-19,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,13.6153,10.678,37.8057,JW5,353.1993,90.4747748016,A,37,0,18,,,9,0,0,7,1,1,0,0,735,256,256,256,273,580,1,1,3lhw,46
2qcg,Orotidine 5'-phosphate decarboxylase,,,,7.885,1.75,2007-06-19,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,5.1449,9.702,27.0476,5BU,402.069,99.0086600498,AB,44,0,22,,,11,0,0,7,3,1,0,0,990,327,411,472,597,580,1,1,3lhw,46
2q8z,Orotidine 5'-phosphate decarboxylase,0.0000021,,,8.724,1.8,2007-06-12,Mutant,4.1.1.23,Q8IJH3_PLAF7,Q8IJH3,Plasmodium falciparum ,Eukaryota,36329,Enzyme,25.4668,-9.2904,-13.7052,NUP,338.188,99.7696141519,AB,48,0,19,,,8,0,0,7,3,1,0,0,1382,276,286,286,313,580,1,1,3lhw,46
2czf,Orotidine 5'-phosphate decarboxylase,,,,14.92,1.85,2005-07-13,Wild_Type,4.1.1.23,PYRF_PYRHO,O58462,Pyrococcus horikoshii,Archaea,53953,Enzyme,-1.2693,-6.1704,-0.611,XMP,363.1974,89.12812583,AB,38,0,15,,,10,0,0,4,0,1,0,0,1504,664,840,951,1002,580,1,1,3lhw,46
2cze,Orotidine 5'-phosphate decarboxylase,,,,5.271,1.85,2005-07-13,Wild_Type,4.1.1.23,PYRF_PYRHO,O58462,Pyrococcus horikoshii,Archaea,53953,Enzyme,-6.8277,-3.4541,34.5251,U5P,323.1733,99.68708118,AB,46,0,20,,,10,0,0,6,3,1,0,0,1505,249,253,270,297,580,1,1,3lhw,46
2qcl,Orotidine 5'-phosphate decarboxylase,,,,13.996,1.85,2007-06-19,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,4.496,6.9038,27.2076,OMP,366.1749,99.1707097024,AB,45,0,23,,,10,0,0,7,3,3,0,0,1541,337,361,405,459,580,1,1,3lhw,46
1lp6,Orotidine 5'-phosphate decarboxylase,,,,10.329,1.9,2002-05-07,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,2.1411,40.7937,45.478,C5P,322.1886,81.69264639,AB,34,0,11,,,6,0,0,3,1,1,0,0,1775,445,577,698,762,580,1,1,3lhw,46
3bgg,Orotidine 5'-phosphate decarboxylase,,,,11.641,1.93,2007-11-26,Wild_Type,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,13.7262,-10.9402,-7.1735,BMP,339.1727,91.2261660939,A,36,0,19,,,9,0,0,7,2,1,0,0,1994,361,408,462,550,580,1,1,3lhw,46
2v30,Orotidine 5'-phosphate decarboxylase,,,,9.394,2,2007-06-10,Wild_Type,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,13.1586,39.371,27.8594,U5P,323.1733,99.5051909356,AB,45,0,21,,,10,0,0,7,3,1,0,0,2543,246,276,286,286,580,1,1,3lhw,46
2qcd,Orotidine 5'-phosphate decarboxylase,,,,10.932,2.03,2007-06-19,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,5.2781,7.1879,27.5422,U5P,323.1733,99.7473735976,AB,42,0,22,,,11,0,0,7,3,1,0,0,2694,276,337,401,553,580,1,1,3lhw,46
2yyu,Orotidine 5'-phosphate decarboxylase,,,,11.437,2.2,2007-05-02,Mutant,4.1.1.23,PYRF_GEOKA,Q5L0U0,Geobacillus kaustophilus,Bacteria,1462,Enzyme,-8.4055,28.6066,60.2749,C5P,322.1886,87.7498319785,AB,33,0,15,,,8,0,0,4,1,2,0,0,3237,334,428,479,506,580,1,1,3lhw,46
1dbt,Orotidine 5'-phosphate decarboxylase,,,,12.315,2.4,1999-11-03,Wild_Type,4.1.1.23,PYRF_BACSU,P25971,Bacillus subtilis,Bacteria,1423,Enzyme,55.3497,65.6104,5.0078,U5P,323.1733,100,AB,47,0,22,,,10,0,0,7,3,2,0,0,4248,259,320,327,327,580,1,1,3lhw,46
1dqx,Orotidine 5'-phosphate decarboxylase,,,,15.425,2.4,2000-01-05,Mutant,4.1.1.23,PYRF_YEAST,P03962,Saccharomyces cerevisiae ,Eukaryota,4932,Enzyme,2.3064,93.4766,139.4011,BMP,339.1727,99.79402522,CD,47,0,23,,,12,0,0,7,3,1,0,0,4256,280,327,354,418,580,1,1,3lhw,46
1eix,Orotidine 5'-phosphate decarboxylase,,,,4.728,2.5,2000-02-29,Wild_Type,4.1.1.23,PYRF_ECOLI,P08244,Escherichia coli ,Bacteria,83333,Enzyme,62.0073,45.3535,71.1229,BMQ,339.1727,100,CD,50,0,26,,,13,0,0,8,3,2,0,0,4561,243,293,313,313,580,1,1,3lhw,46
2za3,Orotidine 5'-phosphate decarboxylase,,,,19.901,2.65,2007-09-26,Wild_Type,4.1.1.23,Q8T6J6_PLAFA,Q8T6J6,Plasmodium falciparum,Eukaryota,5833,Enzyme,-37.4416,-21.9905,-5.3886,U5P,323.1733,100,AB,45,0,15,,,7,0,0,5,2,1,0,0,4969,286,317,317,347,580,1,1,3lhw,46
2za1,Orotidine 5'-phosphate decarboxylase,,,,22.039,2.65,2007-09-26,Wild_Type,4.1.1.23,Q8T6J6_PLAFA,Q8T6J6,Plasmodium falciparum,Eukaryota,5833,Enzyme,38.0861,21.149,5.7764,OMP,366.1749,100,AB,46,0,16,,,7,0,0,5,2,2,0,0,4970,310,320,320,320,580,1,1,3lhw,46
3bk0,Orotidine 5'-phosphate decarboxylase,,,,9.064,1.6,2007-12-05,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,23.0434,-4.4538,15.0235,CNU,347.174861,99.6183206107,AB,44,0,21,,,12,0,0,5,3,1,0,0,6089,286,340,354,354,580,1,1,3lhw,46
2zz2,Orotidine 5'-phosphate decarboxylase,,,,4.281,1.53,2009-02-05,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,25.9579,-17.9516,13.1227,6CN,347.174861,99.8069498069,AB,48,0,21,,,11,0,0,6,3,1,0,0,6207,317,354,391,432,580,1,1,3lhw,46
3bpw,Orotidine 5'-phosphate decarboxylase,,,,6.839,1.7,2007-12-19,Mutant,4.1.1.23,Q8T6J6_PLAFA,Q8T6J6,Plasmodium falciparum,Eukaryota,5833,Enzyme,7.8786,-26.7326,-23.9567,XMP,362.189501,99.8130841121,AB,49,0,19,,,10,0,0,6,2,1,0,0,6273,270,313,317,317,580,1,1,3lhw,46
3bvj,Orotidine 5'-phosphate decarboxylase,,,,8.837,1.8,2008-01-07,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,22.7635,-9.12,14.8677,XMP,362.189501,100,AB,44,0,20,,,12,0,0,5,2,1,0,0,6467,283,307,310,327,580,1,1,3lhw,46
3ex1,Orotidine 5'-phosphate decarboxylase,,,,7.835,1.4,2008-10-16,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,22.4181,-6.8508,14.4885,6CN,347.174861,99.6124031008,AB,45,0,24,,,12,0,0,7,4,1,0,0,6549,256,259,259,283,580,1,1,3lhw,46
3ex4,Orotidine 5'-phosphate decarboxylase,,,,4.464,1.24,2008-10-16,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,13.6343,10.9006,38.2492,BMP,338.164801,91.2698412698,A,35,0,20,,,9,0,0,7,3,1,0,0,6550,266,300,327,340,580,1,1,3lhw,46
3l0k,Orotidine 5'-phosphate decarboxylase,,,,6.257,1.34,2009-12-10,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,23.3936,-6.6852,15.0797,6AU,364.202081,99.815498155,AB,47,0,23,,,12,0,0,8,2,1,0,0,7984,273,307,307,334,580,1,1,3lhw,46
3l0n,Orotidine 5'-phosphate decarboxylase,,,,11.092,1.74,2009-12-10,Mutant,4.1.1.23,PYR5_HUMAN,P11172,Homo sapiens ,Eukaryota,9606,Enzyme,4.1596,9.3719,26.6668,S5P,354.230401,100,AB,44,0,22,,,11,0,0,7,3,1,0,0,7986,270,330,391,465,580,1,1,3lhw,46
3lht,Orotidine 5'-phosphate decarboxylase,,,,6.944,1.35,2010-01-23,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,20.5789,-0.5653,8.9748,BMQ,338.164801,99.6116504854,AB,49,0,21,,,10,0,0,7,3,1,0,0,8088,280,324,347,364,580,1,1,3lhw,46
3lhu,Orotidine 5'-phosphate decarboxylase,,,,5.605,1.6,2010-01-23,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,20.6249,-0.5601,9.0324,BMQ,338.164801,99.6078431373,AB,46,0,21,,,10,0,0,7,3,1,0,0,8089,280,330,367,384,580,1,1,3lhw,46
3lhv,Orotidine 5'-phosphate decarboxylase,,,,5.379,1.35,2010-01-23,Mutant,4.1.1.23,PYRF_METTH,O26232,Methanobacterium thermoautotrophicum,Archaea,187420,Enzyme,29.4441,0.7155,12.596,BMQ,338.164801,99.604743083,AB,48,0,21,,,10,0,0,7,3,1,0,0,8090,297,344,354,354,580,1,1,3lhw,46
